district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Adilabad,TSD0029,3980.34,0.2111048400402069,0.3027603030204773,0.23958374375225144,1041.0,249.40667724609375,0.23398315906524658,30-11-2022.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,0.0,0.18728786706924438,0.10970502098401387,48.0,5.265841007232666,0.1787322759628296,30-11-2022.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,0.18382440507411957,0.26618826389312744,0.21539860449466608,1182.0,254.6011505126953,0.213216632604599,30-11-2022.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,0.2154885083436966,0.239549919962883,0.2279835236378205,780.0,177.8271484375,0.22743907570838928,30-11-2022.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,0.15732616186141968,0.20335175096988678,0.18441700605144132,722.0,133.14907836914062,0.18737758696079254,30-11-2022.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,0.20035889744758606,0.28862202167510986,0.23411982288099314,1825.0,427.2686767578125,0.23156645894050598,31-01-2022.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,0.3450774848461151,0.4182933568954468,0.38951996574301206,758.0,295.2561340332031,0.3900950253009796,31-01-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,0.3409195840358734,0.4117327630519867,0.37769496419562,559.0,211.13148498535156,0.3799717128276825,31-01-2022.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,0.24198520183563232,0.3558351993560791,0.27629744480795737,1111.0,306.9664611816406,0.26891204714775085,31-01-2022.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,0.20596620440483093,0.41280698776245117,0.3406165287950998,977.0,332.7823486328125,0.35138919949531555,31-01-2022.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,0.4042264223098755,0.4303184151649475,0.41730708086426654,559.0,233.274658203125,0.41622045636177063,31-01-2022.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,0.21134336292743683,0.4391173720359802,0.31338695657664334,1160.0,363.52886962890625,0.3055031895637512,31-01-2022.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,0.22851496934890747,0.42920026183128357,0.33153407187834943,933.0,309.3212890625,0.32081666588783264,31-01-2022.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,0.2172052264213562,0.4029838442802429,0.3008935875210135,1041.0,313.230224609375,0.2933918237686157,31-01-2022.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,0.2486344426870346,0.37694886326789856,0.3240722359962834,721.0,233.6560821533203,0.32767632603645325,31-01-2022.geojson,"[78.25824850555264, 17.956574082577863]",
Nagarkurnool,TSD0011,6399.07,0.13753697276115417,0.26463374495506287,0.193074345661417,1639.0,316.4488525390625,0.19264204800128937,31-01-2022.geojson,"[78.58857647281062, 16.389142237051235]",
Nalgonda,TSD0012,7218.26,0.14136016368865967,0.46380776166915894,0.32706159965071097,1890.0,618.1464233398438,0.3361899256706238,31-01-2022.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,0.25285202264785767,0.43075501918792725,0.3348732341069627,991.0,331.859375,0.3338080644607544,31-01-2022.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,0.3068128526210785,0.4343052804470062,0.4037231112695845,1101.0,444.4991455078125,0.4061497747898102,31-01-2022.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,0.33239835500717163,0.4303184151649475,0.40292961409001826,582.0,234.50503540039062,0.4119492173194885,31-01-2022.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,0.37694886326789856,0.4182933568954468,0.4029814705016121,504.0,203.1026611328125,0.4053589105606079,31-01-2022.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,0.18640975654125214,0.3441191613674164,0.24479179641827434,1176.0,287.8751525878906,0.2486344426870346,31-01-2022.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,0.28049442172050476,0.4128333330154419,0.3665923284918408,969.0,355.22796630859375,0.3719397783279419,31-01-2022.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,0.1573837697505951,0.23653553426265717,0.18600847756383787,946.0,175.96401977539062,0.18619005382061005,31-01-2022.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,0.20790931582450867,0.26160869002342224,0.2339100478618241,571.0,133.56263732910156,0.2341320514678955,31-01-2022.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,0.3128643035888672,0.4176408052444458,0.3722511197973676,571.0,212.55538940429688,0.384649395942688,31-01-2022.geojson,"[79.7502031232394, 17.923738139779893]",
Warangal Urban,TSD0022,1294.45,0.384649395942688,0.4220854640007019,0.40340998032513786,340.0,137.15939331054688,0.40301215648651123,31-01-2022.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,0.19557644426822662,0.4217654764652252,0.3175168391999341,901.0,286.0826721191406,0.32678914070129395,31-01-2022.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,0.1573837697505951,0.2581227123737335,0.20734936203777107,611.0,126.69046020507812,0.2114381641149521,31-01-2022.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,0.1787855476140976,0.2581227123737335,0.21697984279546523,665.0,144.29159545898438,0.21462410688400269,31-01-2022.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,0.13304954767227173,0.24846354126930237,0.16842413237600615,1320.0,222.31985473632812,0.16846798360347748,31-01-2022.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,0.3503400683403015,0.4687032401561737,0.43384288500016605,941.0,408.24615478515625,0.4309290647506714,31-01-2022.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,0.0,0.30386433005332947,0.23116779327392578,288.0,66.57632446289062,0.2359754890203476,31-01-2022.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,0.23804713785648346,0.34354281425476074,0.2644896640099664,1041.0,275.333740234375,0.2596312463283539,31-01-2022.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,0.0,0.2229284644126892,0.12086459994316101,48.0,5.8015007972717285,0.18731839954853058,31-01-2022.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,0.2177356481552124,0.3713128864765167,0.2700220614722134,1182.0,319.16607666015625,0.26183709502220154,31-01-2022.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,0.2781285345554352,0.4176408052444458,0.3324672601161859,780.0,259.324462890625,0.32182636857032776,31-01-2022.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,0.1450663059949875,0.2574917674064636,0.20391192660767615,722.0,147.2244110107422,0.20270372927188873,31-01-2022.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,0.14405952394008636,0.242241770029068,0.17371317824272262,1825.0,317.02655029296875,0.1757059097290039,31-03-2022.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,0.23642326891422272,0.274093896150589,0.25853195794339545,758.0,195.96722412109375,0.2591339945793152,31-03-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,0.19709214568138123,0.2632308304309845,0.23149477390569095,559.0,129.40557861328125,0.2309553474187851,31-03-2022.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,0.1714889109134674,0.25370529294013977,0.20966626844569222,1111.0,232.93922424316406,0.20236660540103912,31-03-2022.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,0.18023231625556946,0.2738463580608368,0.24166470296307255,977.0,236.10641479492188,0.24447141587734222,31-03-2022.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,0.23519471287727356,0.29033079743385315,0.27149062591716516,559.0,151.7632598876953,0.2722715437412262,31-03-2022.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,0.148567333817482,0.2671368420124054,0.21160815008755388,1160.0,245.4654541015625,0.2139870673418045,31-03-2022.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,0.15894973278045654,0.27066391706466675,0.228229682161877,933.0,212.93829345703125,0.23606908321380615,31-03-2022.geojson,"[79.9868218423423, 17.665218729780197]",
