district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Warangal Urban,TSD0022,1294.45,0.0032899624202400446,0.01433738972991705,0.007809363982894204,11.0,0.08590300381183624,0.007708933670073748,31-03-2022.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,0.007708933670073748,0.027594301849603653,0.016583698987960815,30.0,0.49751096963882446,0.01654687523841858,31-03-2022.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,0.015442132018506527,0.07509824633598328,0.04488352537155151,20.0,0.8976705074310303,0.043613072484731674,31-03-2022.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,0.01654687523841858,0.06736504286527634,0.030066822256360735,21.0,0.6314032673835754,0.026489561423659325,31-03-2022.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,0.006604190915822983,0.06736504286527634,0.030777014437175933,42.0,1.2926346063613892,0.027041930705308914,31-03-2022.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,0.005499448161572218,0.02869904600083828,0.015736730893452962,30.0,0.47210192680358887,0.013785017654299736,31-03-2022.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,0.007708933670073748,0.023175330832600594,0.013355395860142179,9.0,0.1201985627412796,0.00991841871291399,31-03-2022.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,0.0010804770281538367,0.007708933670073748,0.003895789384841919,31.0,0.12076947093009949,0.0032899624202400446,31-03-2022.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,0.007708933670073748,0.00991841871291399,0.008813676424324512,2.0,0.017627352848649025,0.008813676424324512,31-03-2022.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,0.0010804770281538367,0.00991841871291399,0.004663426328349758,37.0,0.17254677414894104,0.004394705407321453,31-03-2022.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,0.0021852196659892797,0.01212790422141552,0.004819606359188373,26.0,0.1253097653388977,0.003842333797365427,31-03-2022.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,0.02096584625542164,0.0839361846446991,0.0634984423716863,24.0,1.5239626169204712,0.06736504286527634,31-03-2022.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,0.46842631697654724,1.3373031616210938,0.8324496405465263,56.0,46.61717987060547,0.8037683963775635,31-05-2022.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,0.08472522348165512,0.3098721504211426,0.19433440332827362,23.0,4.469691276550293,0.19571314752101898,31-05-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,0.424031138420105,0.9615297913551331,0.6501106935388902,17.0,11.051881790161133,0.6174672245979309,31-05-2022.geojson,"[79.27607800489348, 17.750740986831726]",
