district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Mahabubabad,TSD0008,3551.04,27.498260498046875,28.792724609375,28.22235528353987,29.0,818.4483032226562,28.33477783203125,31-08-2023.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,26.3939208984375,28.192596435546875,27.60348892211914,32.0,883.3116455078125,27.737960815429688,31-08-2023.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,25.53424072265625,26.577423095703125,25.96744384765625,25.0,649.1860961914062,25.950836181640625,31-08-2023.geojson,"[78.25824850555264, 17.956574082577863]",
Nagarkurnool,TSD0011,6399.07,25.24822998046875,28.33148193359375,26.75278564453125,50.0,1337.6392822265625,26.684036254882812,31-08-2023.geojson,"[78.58857647281062, 16.389142237051235]",
Nalgonda,TSD0012,7218.26,26.8568115234375,29.645782470703125,28.566068649291992,64.0,1828.2283935546875,28.551345825195312,31-08-2023.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,25.80535888671875,27.01385498046875,26.450321197509766,32.0,846.4102783203125,26.49310302734375,31-08-2023.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,26.16412353515625,27.041961669921875,26.630557789522058,34.0,905.43896484375,26.618743896484375,31-08-2023.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,27.577606201171875,28.1661376953125,27.965281168619793,18.0,503.37506103515625,28.03057861328125,31-08-2023.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,26.144256591796875,27.382537841796875,26.781169891357422,16.0,428.49871826171875,26.795639038085938,31-08-2023.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,25.09283447265625,26.522857666015625,25.78625996907552,36.0,928.3053588867188,25.836761474609375,31-08-2023.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,25.772308349609375,27.428802490234375,26.52052044046336,29.0,769.0950927734375,26.43359375,31-08-2023.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,24.970489501953125,26.0533447265625,25.434991244612068,29.0,737.61474609375,25.40032958984375,31-08-2023.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,26.274871826171875,27.78094482421875,27.04150390625,18.0,486.7470703125,27.048568725585938,31-08-2023.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,27.805755615234375,28.38934326171875,28.00811767578125,22.0,616.1785888671875,27.993392944335938,31-08-2023.geojson,"[79.7502031232394, 17.923738139779893]",
Warangal Urban,TSD0022,1294.45,27.516448974609375,28.0074462890625,27.804095458984374,10.0,278.04095458984375,27.852859497070312,31-08-2023.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,26.083099365234375,28.329803466796875,27.412344796316965,28.0,767.545654296875,27.486679077148438,31-08-2023.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,25.468109130859375,27.322998046875,26.516162109375,20.0,530.3232421875,26.489791870117188,31-08-2023.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,27.172576904296875,28.10498046875,27.66507235440341,22.0,608.631591796875,27.62884521484375,31-08-2023.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,25.03826904296875,27.301513671875,25.873752500952744,41.0,1060.8238525390625,25.737579345703125,31-08-2023.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,28.157867431640625,29.536651611328125,28.952960836476294,29.0,839.6358642578125,28.94647216796875,31-08-2023.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,25.504486083984375,26.701416015625,25.961317274305557,9.0,233.65185546875,25.91778564453125,31-08-2023.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,25.80206298828125,27.349456787109375,26.401670513731062,33.0,871.255126953125,26.3062744140625,31-08-2023.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,25.6912841796875,25.91778564453125,25.804534912109375,2.0,51.60906982421875,25.804534912109375,31-08-2023.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,26.093017578125,27.899993896484375,27.26767306857639,36.0,981.63623046875,27.428817749023438,31-08-2023.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,27.804107666015625,28.3760986328125,28.125233968098957,24.0,675.005615234375,28.149627685546875,31-08-2023.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,25.01678466796875,27.232086181640625,25.96063701923077,26.0,674.9765625,25.938446044921875,31-08-2023.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,27.038238525390625,28.188507080078125,27.673213835685484,62.0,1715.7392578125,27.7099609375,31-10-2023.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,25.716583251953125,27.12249755859375,26.534275935246395,26.0,689.8911743164062,26.536453247070312,31-10-2023.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,25.497283935546875,26.996124267578125,26.268646240234375,19.0,499.1042785644531,26.3309326171875,31-10-2023.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,26.024505615234375,28.545806884765625,27.32636322846284,37.0,1011.075439453125,27.260467529296875,31-10-2023.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,24.874237060546875,26.670806884765625,25.80954877068015,34.0,877.524658203125,25.732574462890625,31-10-2023.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,26.166839599609375,26.79571533203125,26.484332614474827,18.0,476.7179870605469,26.463119506835938,31-10-2023.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,27.10650634765625,28.1522216796875,27.83212354706555,41.0,1141.1170654296875,27.882080078125,31-10-2023.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,26.631591796875,27.96484375,27.311986462823278,29.0,792.047607421875,27.40423583984375,31-10-2023.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,25.84149169921875,27.735382080078125,26.84585189819336,32.0,859.0672607421875,26.877029418945312,31-10-2023.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,24.77545166015625,26.528472900390625,25.36518310546875,25.0,634.1295776367188,25.270721435546875,31-10-2023.geojson,"[78.25824850555264, 17.956574082577863]",
