district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Jogulamba Gadwal,TSD0025,2574.21,28.26230812072754,45.09307861328125,40.60850857612782,665.0,27004.658203125,40.689998626708984,01-05-2022.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,29.2862491607666,43.42250061035156,38.72843572443182,1320.0,51121.53515625,38.6266975402832,01-05-2022.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,29.33799934387207,42.65999984741211,38.37985271652497,941.0,36115.44140625,38.433998107910156,01-05-2022.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,32.04777908325195,38.38750076293945,35.46014065212674,288.0,10212.5205078125,35.40250015258789,01-05-2022.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,35.89250183105469,46.29222106933594,42.964506033861674,1041.0,44726.05078125,43.18473815917969,01-05-2022.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,31.356250762939453,37.7912483215332,35.73619842529297,48.0,1715.3375244140625,35.52109909057617,01-05-2022.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,31.734704971313477,45.44529342651367,39.740769749365484,1182.0,46973.58984375,39.69926834106445,01-05-2022.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,31.08333396911621,42.55500030517578,38.95577924679487,780.0,30385.5078125,38.95316696166992,01-05-2022.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,32.06538391113281,42.64666748046875,39.34127207409972,722.0,28404.3984375,39.310001373291016,01-05-2022.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,-273.1499938964844,48.56999969482422,38.38665239726027,1825.0,70055.640625,38.650001525878906,01-06-2022.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,-273.1499938964844,42.130001068115234,35.40156816870053,758.0,26834.388671875,37.438331604003906,01-06-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,-273.1499938964844,43.349998474121094,36.3446304785331,559.0,20316.6484375,39.06999969482422,01-06-2022.geojson,"[79.27607800489348, 17.750740986831726]",
Mulugu,TSD0004,4189.02,-273.1499938964844,42.94333267211914,38.09121146489649,1111.0,42319.3359375,38.3033332824707,01-06-2022.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,25.450000762939453,44.3849983215332,38.26731624232344,977.0,37387.16796875,38.54999923706055,01-06-2022.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,-273.1499938964844,45.77000045776367,20.723220524932916,559.0,11584.2802734375,39.880001068115234,01-06-2022.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,-273.1499938964844,45.15999984741211,39.80054889547414,1160.0,46168.63671875,40.189998626708984,01-06-2022.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,32.737998962402344,44.66999816894531,40.06324105707395,933.0,37379.00390625,40.34600067138672,01-06-2022.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,-273.1499938964844,44.81999969482422,38.79350534341979,1041.0,40384.0390625,39.09000015258789,01-06-2022.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,28.530000686645508,42.50600051879883,36.17498483009709,721.0,26082.1640625,36.01333236694336,01-06-2022.geojson,"[78.25824850555264, 17.956574082577863]",
Nagarkurnool,TSD0011,6399.07,28.381427764892578,41.95000076293945,37.75560793547895,1639.0,61881.44140625,38.61000061035156,01-06-2022.geojson,"[78.58857647281062, 16.389142237051235]",
Nalgonda,TSD0012,7218.26,-273.1499938964844,43.9739990234375,39.2486896494709,1890.0,74180.0234375,39.645835876464844,01-06-2022.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,26.16200065612793,44.689998626708984,38.46532858224016,991.0,38119.140625,38.727500915527344,01-06-2022.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,25.899999618530273,45.349998474121094,37.91609900090827,1101.0,41745.625,38.11800003051758,01-06-2022.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,31.149999618530273,43.630001068115234,39.31419807774914,582.0,22880.86328125,39.31999969482422,01-06-2022.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,28.40999984741211,43.064998626708984,39.061984592013886,504.0,19687.240234375,39.21949768066406,01-06-2022.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,25.643333435058594,43.72142791748047,37.10243276998299,1176.0,43632.4609375,36.9283332824707,01-06-2022.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,-273.1499938964844,44.69571304321289,26.817603521671828,969.0,25986.2578125,38.4900016784668,01-06-2022.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,31.299999237060547,41.12333297729492,37.1721103660148,946.0,35164.81640625,37.209999084472656,01-06-2022.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,27.489999771118164,42.13399887084961,39.024453398642734,571.0,22282.962890625,39.03799819946289,01-06-2022.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,-273.1499938964844,43.93000030517578,39.19826784150613,571.0,22382.2109375,40.45000076293945,01-06-2022.geojson,"[79.7502031232394, 17.923738139779893]",
Warangal Urban,TSD0022,1294.45,-273.1499938964844,44.4900016784668,18.37336856617647,340.0,6246.9453125,39.369998931884766,01-06-2022.geojson,"[79.47837226395748, 18.02463739511114]",
Yadadri Bhuvanagiri,TSD0023,3422.72,31.83333396911621,42.66714096069336,38.15177580466149,901.0,34374.75,38.1966667175293,01-06-2022.geojson,"[78.99514545853893, 17.45604943922443]",
Narayanpet,TSD0024,2380.13,27.586666107177734,42.18000030517578,38.68660495090016,611.0,23637.515625,38.630001068115234,01-06-2022.geojson,"[77.58109853968095, 16.64806882624636]",
Jogulamba Gadwal,TSD0025,2574.21,27.34600067138672,43.78428649902344,39.76582471804511,665.0,26444.2734375,39.84333419799805,01-06-2022.geojson,"[77.78100589186505, 16.07197293220882]",
Rangareddy,TSD0026,4997.54,28.45800018310547,41.73500061035156,37.01962890625,1320.0,48865.91015625,36.95000076293945,01-06-2022.geojson,"[78.41195074939806, 17.132164589550737]",
Suryapet,TSD0027,3584.22,29.432857513427734,43.59000015258789,39.939911829171095,941.0,37583.45703125,40.13399887084961,01-06-2022.geojson,"[79.75491488779194, 17.080574047365182]",
Medchal Malkajgiri,TSD0028,1088.52,33.189998626708984,40.00749969482422,36.68315972222222,288.0,10564.75,36.58250045776367,01-06-2022.geojson,"[78.55767227540055, 17.543524002760133]",
Adilabad,TSD0029,3980.34,33.470001220703125,44.998573303222656,41.24073532060519,1041.0,42931.60546875,41.150001525878906,01-06-2022.geojson,"[78.56516888256076, 19.520583182394112]",
Hyderabad,TSD0030,182.64,30.097999572753906,37.95000076293945,35.361918131510414,48.0,1697.3720703125,35.521427154541016,01-06-2022.geojson,"[78.46696611965449, 17.39599799813276]",
Kumurambheem Asifabad,TSD0031,4495.32,30.459999084472656,45.5,40.218941677241965,1182.0,47538.7890625,40.3650016784668,01-06-2022.geojson,"[79.41516675337719, 19.359212805741603]",
Jayashankar Bhupalpally,TSD0032,2946.01,-273.1499938964844,44.084999084472656,36.29286858974359,780.0,28308.4375,39.904998779296875,01-06-2022.geojson,"[79.92787070175133, 18.50206900623134]",
Mahabubnagar,TSD0033,2749.62,32.04600143432617,43.55500030517578,38.557335850934905,722.0,27838.396484375,38.39285659790039,01-06-2022.geojson,"[77.99005585064445, 16.756204506499706]",
Bhadradri Kothagudem,TSD0001,6974.14,-273.1499938964844,38.45000076293945,-16.10694670376712,1825.0,-29395.177734375,29.700000762939453,01-07-2022.geojson,"[80.70439006278075, 17.689273994357553]",
Jagtial,TSD0002,2853.09,-273.1499938964844,38.09000015258789,-104.97500618403694,758.0,-79571.0546875,27.239999771118164,01-07-2022.geojson,"[78.87574330838751, 18.8338023749505]",
Jangoan,TSD0003,2112.71,-273.1499938964844,33.66999816894531,30.608903315071558,559.0,17110.376953125,31.149999618530273,01-07-2022.geojson,"[79.27607800489348, 17.750740986831726]",
