district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Sangareddy,TSSD0021,186.83,"{'min': 28.215240478515625, 'max': 28.215240478515625, 'mean': 28.215240478515625, 'count': 1, 'sum': 28.215240478515625, 'median': 28.215240478515625}","(77.94290081500003, 17.75956500500007, 78.11621519700003, 17.925892899000075)",31-03-2022.geojson,Andole,,,,,
Bhadradri Kothagudem,TSSD0022,176.27,"{'min': 29.664886474609375, 'max': 29.664886474609375, 'mean': 29.664886474609375, 'count': 1, 'sum': 29.664886474609375, 'median': 29.664886474609375}","(80.64118685200003, 17.28576821300004, 80.85142774000008, 17.41689142100006)",31-03-2022.geojson,Annapureddipalle,,,,,
Nalgonda,TSSD0023,190.48,"{'min': 29.547576904296875, 'max': 29.919769287109375, 'mean': 29.733673095703125, 'count': 2, 'sum': 59.46734619140625, 'median': 29.733673095703125}","(79.19527357000004, 16.726884840000025, 79.39201370200004, 16.913228080000067)",31-03-2022.geojson,Anumula_Haliya,,,,,
Nizamabad,TSSD0024,221.85,"{'min': 28.867919921875, 'max': 28.929962158203125, 'mean': 28.898941040039062, 'count': 2, 'sum': 57.797882080078125, 'median': 28.898941040039062}","(78.17296352400007, 18.74292431300006, 78.35632004600006, 18.93725310900004)",31-03-2022.geojson,Armoor,,,,,
Kumurambheem Asifabad,TSSD0025,380.26,"{'min': 29.7269287109375, 'max': 30.11529541015625, 'mean': 29.953481038411457, 'count': 3, 'sum': 89.86044311523438, 'median': 30.018218994140625}","(79.05947913700004, 19.250334717000044, 79.39455949500007, 19.45064135100006)",31-03-2022.geojson,Asifabad,,,,,
Hyderabad,TSSD0026,12.88,"{'count': 0, 'min': 28.265906277198404, 'mean': 28.265906277198404, 'max': 28.265906277198404, 'median': 28.265906277198404}","(78.42582161500007, 17.359808491000024, 78.46198218000006, 17.408130664000055)",31-03-2022.geojson,Asifnagar,,,,,
Bhadradri Kothagudem,TSSD0027,329.09,"{'min': 30.25689697265625, 'max': 30.734283447265625, 'mean': 30.56268310546875, 'count': 4, 'sum': 122.250732421875, 'median': 30.629776000976562}","(80.68546006000008, 17.692266541000038, 80.88829418500006, 17.933206824000024)",31-03-2022.geojson,Aswapuram,,,,,
Bhadradri Kothagudem,TSSD0028,564.09,"{'min': 28.989288330078125, 'max': 30.122039794921875, 'mean': 29.504872639973957, 'count': 6, 'sum': 177.02923583984375, 'median': 29.416763305664062}","(81.00029477700008, 17.215797421000048, 81.31479948400005, 17.495516869000028)",31-03-2022.geojson,Aswaraopeta,,,,,
Yadadri Bhuvanagiri,TSSD0029,171.54,"{'min': 28.89892578125, 'max': 28.89892578125, 'mean': 28.89892578125, 'count': 1, 'sum': 28.89892578125, 'median': 28.89892578125}","(79.08082893600005, 17.39675374600006, 79.24565290200007, 17.53585182000006)",31-03-2022.geojson,Athmakur (M),,,,,
Wanaparthy,TSSD0030,137.9,"{'min': 28.88140869140625, 'max': 28.88140869140625, 'mean': 28.88140869140625, 'count': 1, 'sum': 28.88140869140625, 'median': 28.88140869140625}","(77.73676945900007, 16.203007356000057, 77.92502598300007, 16.38983216400004)",31-03-2022.geojson,Atmakur,,,,,
Warangal_Rural,TSSD0031,100.48,"{'min': 29.834808349609375, 'max': 29.834808349609375, 'mean': 29.834808349609375, 'count': 1, 'sum': 29.834808349609375, 'median': 29.834808349609375}","(79.67890460400008, 17.996386791000077, 79.82038191900006, 18.11908245500007)",31-03-2022.geojson,Atmakur,,,,,
Suryapet,TSSD0032,206.49,"{'min': 29.201019287109375, 'max': 29.2967529296875, 'mean': 29.248886108398438, 'count': 2, 'sum': 58.497772216796875, 'median': 29.248886108398438}","(79.59145821600004, 17.18757524600005, 79.81482135400006, 17.314815594000038)",31-03-2022.geojson,Atmakur_S,,,,,
Yadadri Bhuvanagiri,TSSD0033,188.28,"{'min': 28.73712158203125, 'max': 28.876007080078125, 'mean': 28.806564331054688, 'count': 2, 'sum': 57.613128662109375, 'median': 28.806564331054688}","(78.70944519200003, 17.280238217000033, 78.91168170600008, 17.414015307000057)",31-03-2022.geojson,B.Pochampally,,,,,
Jangoan,TSSD0034,215.84,"{'min': 28.288055419921875, 'max': 28.47955322265625, 'mean': 28.386952718098957, 'count': 3, 'sum': 85.16085815429688, 'median': 28.39324951171875}","(78.86787166400006, 17.709206091000055, 79.10262993800006, 17.8761671850001)",31-03-2022.geojson,Bachannapet,,,,,
Medchal_Malkajgiri,TSSD0035,17.73,"{'count': 0, 'min': 27.833506150868608, 'mean': 27.833506150868608, 'max': 27.833506150868608, 'median': 27.833506150868608}","(78.34798865200008, 17.510629856000037, 78.39909413900006, 17.553712028000064)",31-03-2022.geojson,Bachupally,,,,,
Hyderabad,TSSD0036,15.01,"{'min': 28.373016357421875, 'max': 28.373016357421875, 'mean': 28.373016357421875, 'count': 1, 'sum': 28.373016357421875, 'median': 28.373016357421875}","(78.43027281000008, 17.326923403000023, 78.47901840600008, 17.372507289000055)",31-03-2022.geojson,Bahadurpura,,,,,
Mahabubnagar,TSSD0037,174.74,"{'min': 27.7216796875, 'max': 27.732452392578125, 'mean': 27.727066040039062, 'count': 2, 'sum': 55.454132080078125, 'median': 27.727066040039062}","(78.08729467400008, 16.845259309000028, 78.30248119100008, 17.011459106000075)",31-03-2022.geojson,Balanagar,,,,,
Medchal_Malkajgiri,TSSD0038,19.28,"{'count': 0, 'min': 28.046473535984145, 'mean': 28.046473535984145, 'max': 28.046473535984145, 'median': 28.046473535984145}","(78.41398145500006, 17.437593329000038, 78.49711234500006, 17.495946916000037)",31-03-2022.geojson,Balanagar,,,,,
Rangareddy,TSSD0039,131.84,"{'min': 28.433685302734375, 'max': 28.5496826171875, 'mean': 28.491683959960938, 'count': 2, 'sum': 56.983367919921875, 'median': 28.491683959960938}","(78.40825680200004, 17.228240129000028, 78.57240744700005, 17.342781479000053)",31-03-2022.geojson,Balapur,,,,,
Nizamabad,TSSD0040,97.3,"{'min': 28.88543701171875, 'max': 28.88543701171875, 'mean': 28.88543701171875, 'count': 1, 'sum': 28.88543701171875, 'median': 28.88543701171875}","(78.27055155900007, 18.820303712000054, 78.39954724000006, 18.968813210000064)",31-03-2022.geojson,Balkonda,,,,,
Nagarkurnool,TSSD0041,243.17,"{'min': 27.361602783203125, 'max': 29.0135498046875, 'mean': 28.187576293945312, 'count': 2, 'sum': 56.375152587890625, 'median': 28.187576293945312}","(78.49549449900007, 16.225707747000058, 78.67809309200004, 16.452804138000033)",31-03-2022.geojson,Balmoor,,,,,
Hyderabad,TSSD0042,21.38,"{'count': 0, 'min': 28.426232815083587, 'mean': 28.426232815083587, 'max': 28.426232815083587, 'median': 28.426232815083587}","(78.45371439300004, 17.293465379000054, 78.51861491400007, 17.352247109000075)",31-03-2022.geojson,Bandlaguda,,,,,
Kamareddy,TSSD0043,142.84,"{'count': 0, 'min': 29.39583217963218, 'mean': 29.39583217963218, 'max': 29.39583217963218, 'median': 29.39583217963218}","(77.83852436200004, 18.316119945000025, 78.03038834200004, 18.45416467000007)",31-03-2022.geojson,Banswada,,,,,
Vikarabad,TSSD0044,91.56,"{'min': 28.08306884765625, 'max': 28.320404052734375, 'mean': 28.201736450195312, 'count': 2, 'sum': 56.403472900390625, 'median': 28.201736450195312}","(77.61390270400005, 17.383589031000042, 77.77189871100006, 17.483158091000064)",31-03-2022.geojson,Bantwaram,,,,,
