district_name,uid,area,min,max,mean,count,sum,median,geometry,source_file,bounds
Nalgonda,TSD0012,7218.26,5.939946675878762e-05,9.976890371248803e-05,6.649681905213545e-05,1890.0,0.125678988008536,6.572169545344123e-05,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-04-2022.geojson,
Nirmal,TSD0013,3729.13,6.893076658498204e-05,8.189369903754663e-05,7.531295413453194e-05,991.0,0.07463513754732115,7.535312193161159e-05,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-04-2022.geojson,
Nizamabad,TSD0014,4168.33,6.731851572324138e-05,8.148095211451738e-05,7.280877866826454e-05,1101.0,0.08016246531375926,7.261769578741735e-05,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-04-2022.geojson,
Peddapalli,TSD0015,2195.39,6.63008707848415e-05,0.00017610992702889866,8.80037014904743e-05,582.0,0.051218154267456045,7.62386748766392e-05,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-04-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,6.596859618656258e-05,8.017622213020006e-05,7.184767061598773e-05,504.0,0.03621122599045781,7.185697379252087e-05,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-04-2022.geojson,
Sangareddy,TSD0017,4460.37,6.623322195791765e-05,0.00011983192857247409,7.656733412882289e-05,1176.0,0.09004318493549572,7.448594347199251e-05,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-04-2022.geojson,
Siddipet,TSD0018,3637.17,6.519419225605694e-05,9.027918187713868e-05,7.278475834187858e-05,969.0,0.07052843083328034,7.249275362183526e-05,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-04-2022.geojson,
Vikarabad,TSD0019,3618.96,6.53366427454105e-05,0.00012589386557288008,7.654783044048959e-05,946.0,0.07241424759670316,7.496436640640547e-05,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-04-2022.geojson,
Wanaparthy,TSD0020,2174.67,6.261108944712981e-05,7.677461198528207e-05,6.981652075516338e-05,571.0,0.03986523335119829,7.009833878956569e-05,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-04-2022.geojson,
Warangal Rural,TSD0021,2139.98,6.216441101141384e-05,7.340127234880364e-05,6.665099254546373e-05,571.0,0.038057716743459785,6.642599344803071e-05,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-04-2022.geojson,
Warangal Urban,TSD0022,1294.45,6.45898390210056e-05,7.508835193900775e-05,6.867752225988182e-05,340.0,0.02335035756835982,6.832534868163193e-05,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-04-2022.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,6.149008950107029e-05,8.489143084758836e-05,6.985226520345239e-05,901.0,0.0629368909483106,6.915470904413551e-05,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-04-2022.geojson,
Narayanpet,TSD0024,2380.13,6.814808134155625e-05,0.00014883406041523312,7.995049392171537e-05,611.0,0.04884975178616809,7.507125667500211e-05,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-04-2022.geojson,
Jogulamba Gadwal,TSD0025,2574.21,6.555135453961386e-05,9.012863856907783e-05,7.507471082959685e-05,665.0,0.049924682701681905,7.463992043116465e-05,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-04-2022.geojson,
Rangareddy,TSD0026,4997.54,6.32579653076414e-05,0.00013450879806019484,7.832421312913412e-05,1320.0,0.10338796133045704,7.503417173227505e-05,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-04-2022.geojson,
Suryapet,TSD0027,3584.22,6.138198079192023e-05,0.00011980895558870744,7.34100820732385e-05,941.0,0.06907888723091743,7.048180786304269e-05,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-04-2022.geojson,
Medchal Malkajgiri,TSD0028,1088.52,7.050446731949864e-05,0.0001339801619470235,9.833408635761412e-05,288.0,0.028320216870992867,9.462714781982933e-05,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-04-2022.geojson,
Adilabad,TSD0029,3980.34,6.970064650655146e-05,8.602536691771289e-05,7.839631284388814e-05,1041.0,0.08161056167048755,7.823475899136509e-05,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-04-2022.geojson,
Hyderabad,TSD0030,182.64,0.0001080040425045136,0.00013448694681089877,0.00012659691017690678,48.0,0.006076651688491525,0.00012743631427860366,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-04-2022.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,6.825283135412013e-05,9.800142126797661e-05,8.109494169699696e-05,1182.0,0.0958542210858504,8.01521242592967e-05,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-04-2022.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,6.631131228618419e-05,0.00011767835869685148,8.289885804989453e-05,780.0,0.06466110927891773,8.149608217021792e-05,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-04-2022.geojson,
Mahabubnagar,TSD0033,2749.62,6.611842223276196e-05,7.96292699937172e-05,7.272908736561182e-05,722.0,0.05251040107797173,7.273815083406045e-05,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-04-2022.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,7.109519050172728e-05,0.0001457882467270376,8.500916521100491e-05,1825.0,0.15514172651008395,8.100092173428447e-05,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-05-2022.geojson,
Jagtial,TSD0002,2853.09,7.36864365040755e-05,8.504148551220489e-05,7.869521350821185e-05,758.0,0.059650971839224576,7.864910093464757e-05,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-05-2022.geojson,
Jangoan,TSD0003,2112.71,7.571809143934161e-05,8.639468723605725e-05,8.089457871881467e-05,559.0,0.0452200695038174,8.096588336039691e-05,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-05-2022.geojson,
Mulugu,TSD0004,4189.02,6.855560357762372e-05,0.00010127138922133389,7.789456342729737e-05,1111.0,0.08654085996772738,7.59602926016829e-05,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-05-2022.geojson,
Kamareddy,TSD0005,3701.83,7.15913185852772e-05,8.752462600921594e-05,7.789938304160423e-05,977.0,0.07610769723164734,7.758575967716935e-05,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-05-2022.geojson,
Karimnagar,TSD0006,2127.79,7.819305400597064e-05,9.640993160574036e-05,8.733723500033334e-05,559.0,0.048821514365186336,8.63517676444069e-05,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-05-2022.geojson,
Khammam,TSD0007,4491.25,7.046930176309177e-05,9.619449074179549e-05,8.273275580722202e-05,1160.0,0.09596999673637754,8.309974913818918e-05,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-05-2022.geojson,
Mahabubabad,TSD0008,3551.04,7.305711103884557e-05,8.690620696343701e-05,8.06471565272635e-05,933.0,0.07524379703993685,8.068097507555369e-05,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-05-2022.geojson,
Mancherial,TSD0009,3909.4,7.203086923562036e-05,0.00020822493277031554,9.473351745234168e-05,1041.0,0.0986175916678877,8.84856908532087e-05,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-05-2022.geojson,
Medak,TSD0010,2771.68,7.246697801677682e-05,8.499394890340409e-05,7.813381317481751e-05,721.0,0.05633447929904343,7.808751372921282e-05,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-05-2022.geojson,
Nagarkurnool,TSD0011,6399.07,6.492910988972834e-05,8.443318093048289e-05,7.577414586910698e-05,1639.0,0.12419382507946633,7.657673242302516e-05,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-05-2022.geojson,
Nalgonda,TSD0012,7218.26,6.893296512481387e-05,0.00010895790111784914,8.016998066588557e-05,1890.0,0.15152126345852374,8.034106010459344e-05,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-05-2022.geojson,
Nirmal,TSD0013,3729.13,7.270382831367889e-05,8.670219732685716e-05,7.955877263749668e-05,991.0,0.07884274368375921,7.975068680272399e-05,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-05-2022.geojson,
Nizamabad,TSD0014,4168.33,7.311550607393382e-05,9.092905778363257e-05,8.20822868181965e-05,1101.0,0.09037259778683435,8.21060156558339e-05,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-05-2022.geojson,
Peddapalli,TSD0015,2195.39,7.861881103935912e-05,0.0002471356790804864,0.00011412134305927146,582.0,0.06641862166049599,0.00010024909066663076,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-05-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,7.49320381044506e-05,8.744284154838651e-05,8.20190809942471e-05,504.0,0.04133761682110054,8.24604380046698e-05,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-05-2022.geojson,
Sangareddy,TSD0017,4460.37,6.70729805912142e-05,9.859369463075241e-05,7.730689712639621e-05,1176.0,0.09091291102064195,7.64884001457366e-05,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-05-2022.geojson,
Siddipet,TSD0018,3637.17,7.369528081880937e-05,8.699883823431294e-05,7.947285144924259e-05,969.0,0.07700919305431607,7.920095396618343e-05,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-05-2022.geojson,
Vikarabad,TSD0019,3618.96,6.969907191497946e-05,9.672856942300448e-05,7.823882392892462e-05,946.0,0.07401392743676269,7.71384328296658e-05,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-05-2022.geojson,
Wanaparthy,TSD0020,2174.67,7.320254769528808e-05,9.064157707391697e-05,8.103757461595772e-05,571.0,0.04627245510571186,8.100599055114232e-05,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-05-2022.geojson,
Warangal Rural,TSD0021,2139.98,7.819976890736217e-05,9.566384969819459e-05,8.516542555650403e-05,571.0,0.0486294579927638,8.381173373264964e-05,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-05-2022.geojson,
Warangal Urban,TSD0022,1294.45,7.924240509085536e-05,9.476934219786523e-05,8.64989924618414e-05,340.0,0.029409657437026074,8.613045168632729e-05,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-05-2022.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,7.374830237179501e-05,9.295598730631798e-05,8.207464506945984e-05,901.0,0.07394925520758332,8.13852838124641e-05,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-05-2022.geojson,
Narayanpet,TSD0024,2380.13,7.280331346158125e-05,0.00010519372449704971,7.989515610658397e-05,611.0,0.0488159403811228,7.897503976902382e-05,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-05-2022.geojson,
Jogulamba Gadwal,TSD0025,2574.21,7.547648501002659e-05,0.00014985244514010903,9.29038866248215e-05,665.0,0.06178108460550629,9.024550721194199e-05,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-05-2022.geojson,
Rangareddy,TSD0026,4997.54,7.093124936826607e-05,0.0001211461003169763,8.245185587592151e-05,1320.0,0.1088364497562164,7.915951031697176e-05,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-05-2022.geojson,
Suryapet,TSD0027,3584.22,7.634220998770925e-05,0.00013835074204373584,9.04219033924787e-05,941.0,0.08508701109232246,8.718750391384406e-05,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-05-2022.geojson,
Medchal Malkajgiri,TSD0028,1088.52,7.313487659403874e-05,0.00011968693885424139,8.799015440064112e-05,288.0,0.025341164467384644,8.582559787179096e-05,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-05-2022.geojson,
Adilabad,TSD0029,3980.34,7.228000312581218e-05,8.77579158788262e-05,7.895495810936603e-05,1041.0,0.08219211139185004,7.893810416388345e-05,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-05-2022.geojson,
Hyderabad,TSD0030,182.64,0.00010464400990374622,0.00012617028929850108,0.00011735816640202837,48.0,0.005633191987297362,0.00011673302387317356,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-05-2022.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,7.255820969935485e-05,9.192104087268649e-05,8.076265242122028e-05,1182.0,0.09546145516188237,8.091929068260729e-05,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-05-2022.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,7.214954116314967e-05,0.00014285715807115426,9.132777665961958e-05,780.0,0.07123566579450327,9.023048339893339e-05,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-05-2022.geojson,
Mahabubnagar,TSD0033,2749.62,7.055160993561298e-05,8.433459338204827e-05,7.7742408884825e-05,722.0,0.056130019214843646,7.777244639598546e-05,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-05-2022.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,7.087951425519811e-05,0.00011011315151860201,8.429981027657719e-05,1825.0,0.15384715375475336,8.294095263884315e-05,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-06-2022.geojson,
Jagtial,TSD0002,2853.09,7.127537167260194e-05,9.100262077264555e-05,7.80315329669693e-05,758.0,0.05914790198896273,7.759707191835224e-05,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-06-2022.geojson,
Jangoan,TSD0003,2112.71,7.153094917595915e-05,8.724087189707891e-05,8.081770857127352e-05,559.0,0.0451770990913419,8.116951796146716e-05,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-06-2022.geojson,
Mulugu,TSD0004,4189.02,6.869008878020772e-05,0.0001031803852789047,7.955912137296601e-05,1111.0,0.08839018384536525,7.765440506076896e-05,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-06-2022.geojson,
Kamareddy,TSD0005,3701.83,6.409242869024051e-05,7.439513203459614e-05,6.95828977270798e-05,977.0,0.06798249107935697,6.931175211050104e-05,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-06-2022.geojson,
Karimnagar,TSD0006,2127.79,7.890654625597105e-05,0.00010732159429104672,8.939816826449807e-05,559.0,0.04997357605985442,8.74515865463887e-05,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-06-2022.geojson,
Khammam,TSD0007,4491.25,7.40936901408822e-05,0.00010015651479237592,8.465171992985972e-05,1160.0,0.09819599511863727,8.470933318390387e-05,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-06-2022.geojson,
Mahabubabad,TSD0008,3551.04,7.512185976119846e-05,9.172527417810503e-05,8.276785463719116e-05,933.0,0.07722240837649935,8.263629059575075e-05,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-06-2022.geojson,
Mancherial,TSD0009,3909.4,7.046251688718743e-05,0.00016712346195501128,9.143948961289583e-05,1041.0,0.09518850868702455,8.629716481191755e-05,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-06-2022.geojson,
Medak,TSD0010,2771.68,6.487889421175878e-05,7.861182646155384e-05,7.083787424752061e-05,721.0,0.05107410733246236,7.068528862981999e-05,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-06-2022.geojson,
Nagarkurnool,TSD0011,6399.07,6.265951119471702e-05,7.919070900296565e-05,7.181075247822551e-05,1639.0,0.11769782331181163,7.246472129161625e-05,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-06-2022.geojson,
Nalgonda,TSD0012,7218.26,6.7691826065694e-05,9.005031832747109e-05,7.725736203501283e-05,1890.0,0.14601641424617426,7.693642031287346e-05,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-06-2022.geojson,
Nirmal,TSD0013,3729.13,6.594983077630653e-05,7.812378124822876e-05,7.10858102648081e-05,991.0,0.07044603797242482,7.095120355306212e-05,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-06-2022.geojson,
Nizamabad,TSD0014,4168.33,6.599676397952389e-05,8.089973597218636e-05,7.338313692122456e-05,1101.0,0.08079483375026825,7.323974449288072e-05,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-06-2022.geojson,
Peddapalli,TSD0015,2195.39,7.978031348197978e-05,0.00018913384029879771,0.00011376913794316882,582.0,0.06621363828292426,0.00010806458865529061,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-06-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,6.603753142394127e-05,8.680568846763612e-05,7.650642062015386e-05,504.0,0.03855923599255755,7.649834078245283e-05,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-06-2022.geojson,
Sangareddy,TSD0017,4460.37,6.183168484277244e-05,8.84683797730843e-05,7.011165720143374e-05,1176.0,0.08245130886888609,6.941558011629067e-05,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-06-2022.geojson,
Siddipet,TSD0018,3637.17,6.981250694369319e-05,8.928850933164156e-05,7.842188199640754e-05,969.0,0.07599080365451891,7.8212416381569e-05,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-06-2022.geojson,
Vikarabad,TSD0019,3618.96,6.350953597378944e-05,7.968998163364442e-05,7.034450276537739e-05,946.0,0.06654589961604701,7.001881442563105e-05,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-06-2022.geojson,
Wanaparthy,TSD0020,2174.67,6.909429986960542e-05,9.045430751897578e-05,7.739613801902652e-05,571.0,0.04419319480886414,7.645174834832773e-05,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-06-2022.geojson,
Warangal Rural,TSD0021,2139.98,7.59742098993432e-05,0.00010216068073437048,8.689466821879151e-05,571.0,0.04961685555292995,8.430894319616321e-05,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-06-2022.geojson,
Warangal Urban,TSD0022,1294.45,8.039252858881188e-05,0.0001008305439018338,8.888790134681765e-05,340.0,0.030221886457918002,8.736794475227777e-05,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-06-2022.geojson,
Yadadri Bhuvanagiri,TSD0023,3422.72,7.276586537533422e-05,8.738360098965352e-05,7.978503908024168e-05,901.0,0.07188632021129776,7.975470929434987e-05,"(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",01-06-2022.geojson,
Narayanpet,TSD0024,2380.13,6.52362500249419e-05,0.00010119910880706646,7.191175661161288e-05,611.0,0.043938083289695465,7.008799764940608e-05,"(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-06-2022.geojson,
Jogulamba Gadwal,TSD0025,2574.21,6.58116038169867e-05,0.00011278730100854437,8.049728929516596e-05,665.0,0.053530697381285366,7.930254619231906e-05,"(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-06-2022.geojson,
Rangareddy,TSD0026,4997.54,6.677353231264402e-05,9.923216780429451e-05,7.62767818500714e-05,1320.0,0.10068535204209425,7.475294025567796e-05,"(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-06-2022.geojson,
Suryapet,TSD0027,3584.22,7.934375938940245e-05,0.00011836689277849276,8.786974659502165e-05,941.0,0.08268543154591537,8.644183696948365e-05,"(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-06-2022.geojson,
Medchal Malkajgiri,TSD0028,1088.52,7.248569669084645e-05,0.0001032824330976259,8.460481502362935e-05,288.0,0.024366186726805253,8.331179954681267e-05,"(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-06-2022.geojson,
Adilabad,TSD0029,3980.34,6.385570300464306e-05,7.927394595332854e-05,7.0832974557034e-05,1041.0,0.0737371265138724,7.074189526639604e-05,"(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-06-2022.geojson,
Hyderabad,TSD0030,182.64,9.334483577677696e-05,0.00010588145076129409,0.00010000208709308158,48.0,0.004800100180467916,0.00010038149470379721,"(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-06-2022.geojson,
Kumurambheem Asifabad,TSD0031,4495.32,6.658758885787258e-05,8.757098096333906e-05,7.752137112916573e-05,1182.0,0.09163026067467389,7.851707062616126e-05,"(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-06-2022.geojson,
Jayashankar Bhupalpally,TSD0032,2946.01,7.789564627518514e-05,0.00012066950329363879,9.637918576192146e-05,780.0,0.07517576489429874,9.795494938286893e-05,"(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-06-2022.geojson,
Mahabubnagar,TSD0033,2749.62,6.39244845918157e-05,7.912384860859978e-05,7.092396159555421e-05,722.0,0.051207100271990144,7.10135469486264e-05,"(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-06-2022.geojson,
Bhadradri Kothagudem,TSD0001,6974.14,5.7232010816170696e-05,8.882587069741197e-05,6.957940668017436e-05,1825.0,0.12698241719131823,6.901573753675553e-05,"(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-07-2022.geojson,
Jagtial,TSD0002,2853.09,5.7475970452809287e-05,7.697810029407686e-05,6.534298888741232e-05,758.0,0.04952998557665854,6.488574318618527e-05,"(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-07-2022.geojson,
Jangoan,TSD0003,2112.71,5.743877296239107e-05,7.137361430407249e-05,6.422966971896812e-05,559.0,0.03590438537290318,6.41689079862847e-05,"(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-07-2022.geojson,
Mulugu,TSD0004,4189.02,5.570354778014467e-05,8.74504098091517e-05,7.191700971516767e-05,1111.0,0.07989979779355129,7.164813414292779e-05,"(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-07-2022.geojson,
Kamareddy,TSD0005,3701.83,5.2863646533099e-05,6.69553916282921e-05,6.031006318097533e-05,977.0,0.0589229317278129,6.018795125000995e-05,"(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-07-2022.geojson,
Karimnagar,TSD0006,2127.79,6.211572698864003e-05,7.425414948823476e-05,6.775482698738329e-05,559.0,0.03787494828594726,6.764022459369004e-05,"(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-07-2022.geojson,
Khammam,TSD0007,4491.25,6.005468845350916e-05,7.913124058922164e-05,6.806679424327725e-05,1160.0,0.07895748132220161,6.809202436254987e-05,"(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-07-2022.geojson,
Mahabubabad,TSD0008,3551.04,5.862859315002058e-05,7.406671670301461e-05,6.602227223861171e-05,933.0,0.061598779998624724,6.611960992403868e-05,"(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-07-2022.geojson,
Mancherial,TSD0009,3909.4,5.932823714220095e-05,0.00010525190067675488,7.544466248903107e-05,1041.0,0.07853789365108135,7.241165777682641e-05,"(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-07-2022.geojson,
Medak,TSD0010,2771.68,5.506868747815297e-05,6.967390882833439e-05,6.119187657736751e-05,721.0,0.04411934301228197,6.119957119231932e-05,"(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-07-2022.geojson,
Nagarkurnool,TSD0011,6399.07,5.1428161696403266e-05,6.826620038932123e-05,5.9898169917538097e-05,1639.0,0.09817310049484494,5.987967170177309e-05,"(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",01-07-2022.geojson,
Nalgonda,TSD0012,7218.26,5.413461215967072e-05,7.501215136413393e-05,6.31121655260125e-05,1890.0,0.1192819928441636,6.283812345525367e-05,"(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",01-07-2022.geojson,
Nirmal,TSD0013,3729.13,5.4129552580228214e-05,6.721669186854237e-05,6.11159157541183e-05,991.0,0.06056587251233124,6.110455126857678e-05,"(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",01-07-2022.geojson,
Nizamabad,TSD0014,4168.33,5.613172344090039e-05,7.065507895996504e-05,6.242902643203264e-05,1101.0,0.06873435810166793,6.231509833245918e-05,"(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",01-07-2022.geojson,
Peddapalli,TSD0015,2195.39,5.987561436260691e-05,0.00010251196286051267,7.605442028597252e-05,582.0,0.044263672606436,7.291054579045862e-05,"(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",01-07-2022.geojson,
Rajanna Sircilla,TSD0016,1897.97,5.578927911634729e-05,7.401824048470971e-05,6.384241583967864e-05,504.0,0.032176577583198036,6.396262599656959e-05,"(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",01-07-2022.geojson,
Sangareddy,TSD0017,4460.37,5.383238634798476e-05,7.415920956484557e-05,6.062943964769983e-05,1176.0,0.071300221025695,6.020884950784706e-05,"(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",01-07-2022.geojson,
Siddipet,TSD0018,3637.17,5.6266489253004375e-05,7.125403961991525e-05,6.398103777639923e-05,969.0,0.06199762560533086,6.388714349752195e-05,"(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",01-07-2022.geojson,
Vikarabad,TSD0019,3618.96,5.602776847492707e-05,6.865254313375286e-05,6.227323141515306e-05,946.0,0.0589104769187348,6.223062054788832e-05,"(77.36247981800005, 16.90300025500005, 78.07315782100005, 17.637813938000022)",01-07-2022.geojson,
Wanaparthy,TSD0020,2174.67,5.330777650360666e-05,6.639949612198822e-05,6.045637669197334e-05,571.0,0.03452059109111678,6.0477476029969326e-05,"(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",01-07-2022.geojson,
Warangal Rural,TSD0021,2139.98,5.262758703674597e-05,7.475213868054917e-05,6.500124220327977e-05,571.0,0.037115709298072744,6.512427589851948e-05,"(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",01-07-2022.geojson,
Warangal Urban,TSD0022,1294.45,5.393410613743475e-05,7.308605535412617e-05,6.548333834054895e-05,340.0,0.022264335035786644,6.590119170399813e-05,"(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",01-07-2022.geojson,
